Healthcheck for ppdspg02
Generated at 2026-01-07 04:31:20
================================================================================

## Total Connections

Username | Machine Name | Application Name | Total Connections Count
psp_qbdt_paycheck_info_p15 | 0.00 | 46785.0 | 46098.0 | None | None | None | None
psp_qbdt_paycheck_info_p2 | 0.00 | 51648.0 | 51185.0 | None | None | None | None
psp_qbdt_paycheck_info_p3 | 0.00 | 47297.0 | 46299.0 | None | None | None | None
psp_qbdt_paycheck_info_p4 | 0.00 | 69142.0 | 68290.0 | None | None | None | None
psp_qbdt_paycheck_info_p5 | 0.00 | 98811.0 | 98324.0 | None | None | None | None
psp_qbdt_paycheck_info_p6 | 0.00 | 46746.0 | 46036.0 | None | None | None | None
psp_qbdt_paycheck_info_p7 | 0.00 | 50418.0 | 49541.0 | None | None | None | None
psp_qbdt_paycheck_info_p8 | 0.00 | 47238.0 | 46677.0 | None | None | None | None
psp_qbdt_paycheck_info_p9 | 0.00 | 45113.0 | 44696.0 | None | None | None | None
psp_qbdt_payline_info | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_qbdt_payline_info_p0 | 0.00 | 83420.0 | 83420.0 | None | None | None | None
psp_qbdt_payline_info_p1 | 0.00 | 60735.0 | 60735.0 | None | None | None | None
psp_qbdt_payline_info_p10 | 0.00 | 65547.0 | 65547.0 | None | None | None | None
psp_qbdt_payline_info_p11 | 0.00 | 71664.0 | 71664.0 | None | None | None | None
psp_qbdt_payline_info_p12 | 0.00 | 60371.0 | 60371.0 | None | None | None | None
psp_qbdt_payline_info_p13 | 0.00 | 61431.0 | 61431.0 | None | None | None | None
psp_qbdt_payline_info_p14 | 0.00 | 72773.0 | 72773.0 | None | None | None | None
psp_qbdt_payline_info_p15 | 0.00 | 60190.0 | 60190.0 | None | None | None | None
psp_qbdt_payline_info_p2 | 0.00 | 54909.0 | 54909.0 | None | None | None | None
psp_qbdt_payline_info_p3 | 0.00 | 62442.0 | 62442.0 | None | None | None | None
psp_qbdt_payline_info_p4 | 0.00 | 149131.0 | 149131.0 | None | None | None | None
psp_qbdt_payline_info_p5 | 0.00 | 95506.0 | 95502.0 | None | None | None | None
psp_qbdt_payline_info_p6 | 0.00 | 57538.0 | 57538.0 | None | None | None | None
psp_qbdt_payline_info_p7 | 0.00 | 59374.0 | 59374.0 | None | None | None | None
psp_qbdt_payline_info_p8 | 0.00 | 61980.0 | 61980.0 | None | None | None | None
psp_qbdt_payline_info_p9 | 0.00 | 61752.0 | 61752.0 | None | None | None | None
psp_qbdt_payroll_item_info | 11.00 | 16771132.0 | 16574557.0 | None | None | None | None
psp_qbdt_payroll_trans_line | 0.00 | 283.0 | 283.0 | None | None | None | None
psp_qbdt_payroll_transaction | 0.00 | 227.0 | 227.0 | None | None | None | None
psp_qbdt_request_info | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_qbdt_request_info_p0 | 0.00 | 42060.0 | 42060.0 | None | None | None | None
psp_qbdt_request_info_p1 | 0.00 | 45067.0 | 45067.0 | None | None | None | None
psp_qbdt_request_info_p2 | 0.00 | 42403.0 | 42403.0 | None | None | None | None
psp_qbdt_request_info_p3 | 0.00 | 42879.0 | 42879.0 | None | None | None | None
psp_qbdt_transaction_info | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_qbdt_transaction_info_p0 | 2.00 | 3399570.0 | 3391986.0 | None | None | None | None
psp_qbdt_transaction_info_p1 | 2.00 | 3368812.0 | 3361146.0 | None | None | None | None
psp_qbdt_transaction_info_p2 | 2.00 | 3405790.0 | 3397496.0 | None | None | None | None
psp_qbdt_transaction_info_p3 | 2.00 | 3414767.0 | 3404888.0 | None | None | None | None
psp_quickbooks_info | 0.00 | 1110067.0 | 1003706.0 | None | 2025-12-16 18:45:51.360485-08:00 | None | 20 days, 5:14:08.639515
psp_racompany_service_info | 0.00 | 0.0 | 0.0 | None | None | None | None
psp_rafenrollment | 0.00 | 595883.0 | 595562.0 | None | None | None | None
psp_rafenrollment_detail | 0.00 | 68.0 | 68.0 | None | None | None | None
psp_rafenrollment_file | 0.00 | 62.0 | 62.0 | None | None | None | None
psp_rate_ledger_operation | 0.00 | 249.0 | 249.0 | None | None | None | None
psp_report_job_setup | 0.00 | 57.0 | 57.0 | None | None | None | None
psp_reporting_agent | 0.00 | 1.0 | 1.0 | None | None | None | None
psp_return_reason_desc | 0.00 | 98.0 | 98.0 | None | None | None | None
psp_role_sub_status | 0.00 | 351.0 | 351.0 | None | None | None | None
psp_rpt_paid_employees | 0.00 | 0.0 | 0.0 | None | None | None | None
psp_rtbautomationbackup | 0.00 | 4.0 | 4.0 | None | None | None | None
psp_saved_reports | 0.00 | 0.0 | 0.0 | None | None | None | None
psp_second_offload | 0.00 | 17.0 | 17.0 | None | None | None | None
psp_serv_stat_txn_sku_type | 0.00 | 575.0 | 575.0 | None | None | None | None
psp_service | 0.00 | 12.0 | 12.0 | None | None | None | None
psp_service_status | 0.00 | 5.0 | 5.0 | None | None | None | None
psp_service_sub_status | 0.00 | 29.0 | 29.0 | None | None | None | None
psp_smsmigration | 0.00 | 491.0 | 489.0 | None | None | None | None
psp_source_payroll_parameter | 0.00 | 53.0 | 53.0 | None | None | None | None
psp_source_system | 0.00 | 9.0 | 9.0 | None | None | None | None
psp_source_system_law_assoc | 0.00 | 600.0 | 600.0 | None | None | None | None
psp_sourcesys_printedchk_info | 0.00 | 1.0 | 1.0 | None | None | None | None
psp_sql_execution_log_entry | 0.00 | 408.0 | 408.0 | None | None | None | None
psp_state_edi_tax_file | 0.00 | 4.0 | 4.0 | None | None | None | None
psp_state_report_assoc | 0.00 | 17348.0 | 17348.0 | None | None | None | None
psp_state_report_output | 0.00 | 16248.0 | 16181.0 | None | None | None | None
psp_suicredits_job | 0.00 | 84.0 | 84.0 | None | None | None | None
psp_svcchgprice | 0.00 | 1886.0 | 1886.0 | None | None | None | None
psp_svcstat_srcsys_assoc | 0.00 | 50.0 | 50.0 | None | None | None | None
psp_svcstat_svc_assoc | 0.00 | 65.0 | 65.0 | None | None | None | None
psp_svcstat_syscap_assoc | 0.00 | 249.0 | 249.0 | None | None | None | None
psp_system_capability | 0.00 | 16.0 | 16.0 | None | None | None | None
psp_system_payment_requirement | 0.00 | 0.0 | 0.0 | None | None | None | None
psp_system_requirement | 0.00 | 3.0 | 3.0 | None | None | None | None
psp_tax | 0.00 | -1.0 | -1.0 | None | None | None | None
psp_tax_account_audit | 0.00 | 0.0 | 0.0 | None | None | None | None
psp_tax_company_service_info | 0.00 | 595712.0 | 595418.0 | None | None | None | None
psp_tax_credits9061 | 0.00 | 2.0 | 2.0 | None | None | None | None
psp_tax_credits_application | 0.00 | 2.0 | 2.0 | None | None | None | None
psp_tax_p0 | 0.00 | 450063.0 | 450063.0 | None | None | None | None
psp_tax_p1 | 0.00 | 342415.0 | 342415.0 | None | None | None | None
psp_tax_p10 | 0.00 | 387436.0 | 387436.0 | None | None | None | None
psp_tax_p11 | 0.00 | 445999.0 | 445999.0 | None | None | None | None
psp_tax_p12 | 0.00 | 378981.0 | 378981.0 | None | None | None | None
psp_tax_p13 | 0.00 | 360064.0 | 360064.0 | None | None | None | None
psp_tax_p14 | 0.00 | 408434.0 | 408434.0 | None | None | None | None
psp_tax_p15 | 0.00 | 353172.0 | 353172.0 | None | None | None | None
psp_tax_p2 | 0.00 | 328520.0 | 328520.0 | None | None | None | None
psp_tax_p3 | 0.00 | 349542.0 | 349542.0 | None | None | None | None
psp_tax_p4 | 0.00 | 643247.0 | 643247.0 | None | None | None | None
psp_tax_p5 | 0.00 | 499963.0 | 499953.0 | None | None | None | None
psp_tax_p6 | 0.00 | 340709.0 | 340709.0 | None | None | None | None
psp_tax_p7 | 0.00 | 354400.0 | 354400.0 | None | None | None | None
psp_tax_p8 | 0.00 | 370700.0 | 370700.0 | None | None | None | None
psp_tax_p9 | 0.00 | 345113.0 | 345113.0 | None | None | None | None
psp_tax_payment_on_hold_reason | 43.00 | 95678090.0 | 90114101.0 | None | None | None | None
psp_tax_penalty_interest | 0.00 | 0.0 | 0.0 | None | None | None | None
psp_tax_table_misc_data | 4.00 | 13792355.0 | 13773923.0 | None | None | None | None
psp_third_party401k_batch | 0.00 | 296.0 | 296.0 | None | None | None | None
psp_threshold_requirement | 0.00 | 0.0 | 0.0 | None | None | None | None
psp_tp401k_batch_employee | 0.00 | 6.0 | 6.0 | None | None | None | None
psp_tp401k_batch_paycheck | 0.00 | 3.0 | 3.0 | None | None | None | None
psp_tp401k_paycheck | 0.00 | 7.0 | 7.0 | None | None | None | None
psp_tp401k_paycheck_pending | 0.00 | 4.0 | 4.0 | None | None | None | None
psp_tp401k_paycheck_state | 0.00 | 14.0 | 14.0 | None | None | None | None
psp_tp401k_signup_batch | 0.00 | 0.0 | 0.0 | None | None | None | None
psp_tp401k_signup_queue | 0.00 | 0.0 | 0.0 | None | None | None | None
psp_tp401kcompany_service_info | 0.00 | 1.0 | 1.0 | None | None | None | None
psp_transaction_offload_batch | 0.00 | 0.0 | 0.0 | None | None | None | None
psp_transaction_response | 0.00 | 140480.0 | 140480.0 | None | None | None | None
psp_transaction_return | 0.00 | 971.0 | 968.0 | None | None | None | None
psp_transaction_return_batch | 0.00 | 1015.0 | 1006.0 | None | None | None | None
psp_transaction_state | 0.00 | 6.0 | 6.0 | None | None | None | None
psp_transaction_type | 0.00 | 206.0 | 206.0 | None | None | None | None
psp_transaction_type_mar7 | 0.00 | 0.0 | 0.0 | None | None | None | None
psp_transmission_payroll_run | 0.00 | 257995.0 | 257993.0 | None | None | None | None
psp_txntype_service_assoc | 0.00 | 129.0 | 129.0 | None | None | None | None
psp_usage_period | 0.00 | 2642.0 | 2642.0 | None | None | None | None
psp_user_preference | 0.00 | 21.0 | 21.0 | None | None | None | None
psp_user_setting | 0.00 | 33.0 | 33.0 | None | None | None | None
psp_vmp_employee_info | 0.00 | 185.0 | 185.0 | None | None | None | None
psp_voided_check | 0.00 | 23.0 | 23.0 | None | None | None | None
psp_wage_limit | 0.00 | 1733.0 | 1733.0 | None | None | None | None
psp_wc_company | 0.00 | 13.0 | 13.0 | None | None | None | None
psp_wc_paycheck | 0.00 | 201.0 | 201.0 | None | None | None | None
psp_wc_paycheck_pending | 0.00 | 2.0 | 2.0 | None | None | None | None
psp_wc_paycheck_state | 0.00 | 1046.0 | 1046.0 | None | None | None | None
pspadm_tables_pk_cols | 0.00 | 596.0 | 596.0 | None | None | None | None
query_plan | 0.00 | 6571.0 | 6571.0 | None | None | None | None
schema_details | 0.00 | 2763.0 | 2763.0 | None | None | None | None
template_pspadm_outbox | 0.00 | 0.0 | 0.0 | None | None | None | None
template_pspadm_psp_et_test | 0.00 | -1.0 | -1.0 | None | None | None | None
template_pspadm_psp_outbox | 0.00 | 0.0 | 0.0 | None | None | None | None
test | 0.00 | 8.0 | 8.0 | None | None | None | None
test_pymt | 0.00 | 0.0 | 0.0 | None | None | None | None
test_pymt_1 | 0.00 | 0.0 | 0.0 | None | None | None | None
v_con_count | 0.00 | 1.0 | 1.0 | None | None | None | None

