149027460,2
149027512,2
149053080,2
149053180,2
149053284,2
149053328,2
149053840,2
149083404,2
149083708,2
149083724,2
149083744,2
149083820,2
149128544,2
149129332,2
149129372,2
149129468,2
149129480,2
149129632,2
149129736,2
149172768,2
149172792,2
149173604,2
149173876,2
149174160,2
149174256,2
149214432,2
149214936,2
149215020,2
149215076,2
149251680,2
149251896,2
149251920,2
149252084,2
149252136,2
149252196,2
149252256,2
149252404,2
149252508,2
149252612,2
149252932,2
149253016,2
149263396,2
149283012,2
149283572,2
149283740,2
149303488,2
149304896,2
149304908,2
149325944,2
149325976,2
149326148,2
149326328,2
149326400,2
149326468,2
149326716,2
149326836,2
149364404,2
149364768,2
149364808,2
149364948,2
149365028,2
149365140,2
149365256,2
149401892,2
149402048,2
149402092,2
149402444,2
149402488,2
149402572,2
149402648,2
149402664,2
149402676,2
149402704,2
149402928,2
149403040,2
149403068,2
149403176,2
149439412,2
149439472,2
149440112,3
149440228,2
149440328,2
149440368,2
149475340,2
149475376,2
149475524,2
149475560,2
149475708,2
149475760,2
149475940,2
149476156,2
149476528,2
149476544,2
149476708,2
149476852,2
149506728,3
149506800,2
149506852,2
149507084,2
149507164,2
149507176,2
149507256,2
149507416,2
149507432,2
149507480,2
149526488,2
149526640,2
149526788,2
149526960,2
149527028,2
149527168,2
149527248,2
149548612,2
149548716,2
149548976,2
149549184,2
149549272,2
149549284,2
149586360,2
149586408,2
149586612,2
149586632,2
149586640,2
149586752,2
149586960,2
149587080,2
149587272,2
149587312,2
149587332,2
149587380,2
149587440,2
149587528,2
149587568,2
149623324,2
149623568,2
149623588,2
149623600,2
149624008,2
149624052,2
149624192,2
149624240,2
149624672,2
149658816,2
149659212,2
149659328,2
149659492,2
149659820,2
149659844,2
149659908,2
149660036,2
149660048,2
149660068,2
149660104,2
149660296,2
149660420,2
149660436,2
149691264,2
149691340,2
149691408,2
149691484,2
149691832,2
149692124,2
149717112,2
149717764,2
149717784,2
149718004,2
149718068,2
149718076,2
149733552,2
149748552,2
149748576,2
149783072,2
149783176,2
149783336,2
149783608,2
149783656,2
149783716,2
149783792,2
149783820,2
149784044,2
149784108,2
149784196,2
149819084,2
149819560,2
149819704,2
149819780,2
149820004,2
149820196,2
149820296,2
149820380,2
149854592,2
149855744,2
149855916,2
149855932,2
149888388,2
149888868,2
149889036,2
149889120,2
149889456,2
149889548,2
149889576,2
149889584,2
149889648,2
149889672,2
149889692,2
149889816,2
149889844,2
149889908,2
149916104,2
149916324,2
149916372,2
149916640,2
149917116,2
149934600,2
149934704,2
149935056,2
149935164,2
149935188,2
149954820,2
149954924,2
149988968,2
149989056,2
149989252,2
149989260,2
149989516,2
149989652,2
